ID,Tweet,Label
8543,"mccain stares at screen, attempts to write family christmas letter",YES
1807,#SidharthMalhotra  ye akela nhi....aadhe se jyada Bollywood aisi logo se bhara hua hai...bas paise se MATLAB hai..,NO
8395,report: statistically speaking there's decent chance pope francis molested someone,YES
3992,tumhara jhukav bataba hai tum bs politics kr rahe ho.janab like bhakt so tumhe kashmiri pandito ki problem se lena dena nhi hai,NO
11644,area man a walking encyclopedia of everything except leading a normal life,YES
5034,@kp1200 pocket main uske aas pass bhi nahin hai!! #irony,NO
7054,study: other countries weird,YES
11062,report: fax machines still pretty impressive if you think about it,YES
4522,Itne bade bade batting star hone ke baad bhi Indian cricket team ko Dhoni se dhulvani pad rahi hai. #INDvAUS,NO
5549,genetics emphatically deny playing any part in area man's body,YES
7650,guatemalan coffee picker happy if single person starts day alert,YES
9966,man regrets straying from sour cream and onion potato chips,YES
5951,olympic speed skater thinking about maybe taking out the garbage,YES
13185,zamboni jams up after running over large patch of loose teeth,YES
1572,Neta besharam hote hai Yeh prove kar rahe hai Yeh log inke pass sentiment naam Ki cheez nahi hai. Har Samay politics karte Rehte hai,NO
11447,coworker hastily leaves break room to avoid 'here comes the boom' spoilers,YES
1544,"#TripleTalaq ki itni khusiyan  Tow muslim aurate bhi nhi nahi mana rahi ,  Jitni khusi ki diye ye modi bhakt jalaye hain",NO
9859,report: only .NONONONO3% of things that happen actually matter,YES
2920,"Acha nahi kar sakte toh gand toh na machaye, gai,bail,dalit,love jihad,triple talaq yeh sab hi karte rahoge",NO
10897,charles koch orders sniper to fire warning shot next to marco rubio on debate stage,YES
1466,No hame to khushi hai ke pakistan me cricket dubara ho raha hai,NO
13640,"""Bhai, tumhari wisdom se sab lazy ideas ko active mode mil gaya.""",YES
5643,motivational tape gets man excited for 2NO minutes,YES
5508,report: jessica milly has put out,YES
14020,"""Bhai, tumhari wisdom se sab uncertain futures gain a clear roadmap.""",YES
7860,local woman dies of lost cell phone,YES
6075,4th grader panics upon realizing classmate giving presentation had exact same summer as he did,YES
1283,Ispe bhi politics..  Jalte ghar pe roti sekna aapse sikhe koi!!!,NO
9234,nurse to grab lunch right after she finishes draining bile from man's liver,YES
10628,woman speaks for record-breaking 8 hours without being interrupted by man,YES
2841,O bahi ptah bhi hai politics ka.  lay kr london bhaithay hao. Aoo apko aik chakar lagwaun in ilaaqoon ka. Wahan awam ki soch kia hai.,NO
11233,least popular guy at house party really hitting it off with dog,YES
9424,gop officials: kavanaugh shouldn't be held accountable for something he did as white teenager,YES
9200,barbershop pole finally runs out,YES
9127,"dad just wants nice, simple xbox one for checking email",YES
5362,officials warn consumers of counterfeit tickets ahead of solar eclipse,YES
108,Sabhi se anirodh hai. Pradesh m abhi kuch sahi chal rha. Rajneta Zara politics band Karo aur logo ki madad Karo.,NO
2966,@DrKumarVishwas bhai politics achi nahi kar paate aap... Is tweet mein zikr Punjab ka hai Haryana ka nahi.... #notsupportingmindlessviolence,NO
10819,too much expected from nap,YES
13054,report: some shithead out there makes so much more money than you,YES
12977,"study: average american tries getting out of YESNO,NONONO things each year",YES
9074,chris christie dreaming about 72-inch springsteen sub,YES
833,Bhai Kya instant triple talaq Islam mein jayaz hai?,NO
3065,"*Chinese President :- Tumhara triple talaq aur RamRahim ka topic khatam ho jaye to meri dhamki pur bhi focus Karna "" pic.twitter.com/obWdJ2UEmV",NO
11925,"kodak, nabisco apologize for drunken one-night merger",YES
13522,man would rather annoy small group of friends than bunch of strangers at party,YES
7867,experts warn climate change will increase incidences of stepping into puddle and getting whole goddamn foot soaking wet,YES
2219,Tum jai se kachh logo ki wajah se politics gandi hoti ja rhi hai,NO
5045,Aaj mausam to bada shaandaar hai #Sarcasm,NO
12960,ge releases new flickering light bulb for abandoned sanatoriums,YES
6466,winneshiek county stadium indeed ready to rock,YES
11898,7YES percent of americans approve of clinton's approval rating,YES
9626,suitcase spends all year looking forward to carousel ride,YES
5285,drunk driver in the zone,YES
6344,excited patient points out organ he wants from kidney tank in hospital lobby,YES
12928,autopsy reveals subject was still alive when autopsy began,YES
1528,#Bollywood #actor #sunil #shetty apni feelings nu share kita shri darbar sahib nu lake bohat pavitar asthan hai....pic.twitter.com/c5eNNePnEj,NO
4150,Divide and rule ki politics me unka hi sabse jyada fayeda hai. to khush to honge hi,NO
8065,planet explodes,YES
12460,sony unveils matte-black box of red and green lights,YES
7685,man worried about drug dealer who's not picking up phone,YES
239,"Development tum logo ka bahut kiya congress ne 60 saal me. Daliton se bhi buri haalat me ho. Kabhi triple talaq ,shariyat ke alawa bhi socho",NO
5200,Apne Andar hee Rakho Apne #Chutiye Se #Sarcasm,NO
2996,"#Lahore: #World Eleven Ki Aamad #PAK Mai Aalmi Cricket K Liye Aham Qadam Hy, Yeh #Cricket Se Kahien Barh Kar Hy: Chairman #PCB Najam Sethi",NO
9274,thursday cry moved up to wednesday due to scheduling conflict,YES
2622,Delhi me bhi barish hoti hai ? #sarcasm #Rakshabandan #delhirainpic.twitter.com/RtPnpEGkvK,YES
9864,report: most terrorists do not start the day off with a good breakfast,YES
8961,area man's recommended daily caloric intake exceeded by 9 a.m.,YES
4464,Pakistan wale barma k liye kuch karo ya bas cricket hi khelte raho ge shahid afridi,NO
12599,aquarium touch tank lets kids pet water in natural environment,YES
4468,"@ZeeNews Congress ki Asliyat Samne aayi,TripleTalaq pe Muslim Women Ko Dhokha dediya,Inke Mann me Chor hai. SC,inaka political agendaDekhiye",NO
2478,Kripya joote nikal k dhwajarohan Karen. Politics k chakkar me tirange ka apman na karen,NO
371,Charan Gadhvi Cricket Tournament 2017 Vadodara. Gujarat & Maharashtra pic.twitter.com/Ux0hZpd6Y9,NO
6921,robin williams inflicted on holiday moviegoers for eighth straight year,YES
13169,samsung smart tv owner learning about majority of features from leaked cia documents,YES
5253,mother comes pretty close to using word 'streaming' correctly,YES
12476,paul ryan slits auto mechanic's throat to kick off gop purge of working class,YES
1148,Dekhta hai kabhi cricket sale tere jaise 10 khde ho Jaye na ek ke upar ek tab bhi bouncer nhi khel payega or na hi seam Smaj payega,NO
8404,mumford and sons can't believe they all got each other mandolins for christmas,YES
8433,make-a-reasonable-request foundation provides sick child with decent seats to minnesota timberwolves game,YES
4729,"abey chutiye dowry is ILLEGAL now saale jail chala jayga.Terey idhar triple talaq,mann bhar jaye toh behano se shaadi/ye saari illegal nahi",NO
11575,man with big stick to lead russia,YES
2048,@baby_naina Haan Haan tum nay to kuch nahi kiya...ye tweet bhi tumhare farishton nay maari thi..hai na ? #Sarcasm,YES
5195,"Yeh unke liye #Sarcasm tha jo sab jagah aag aur gussa fela rahe hain   @dypriyank @rashmiverma bilkul theek but ""hum sudhrenge jag sudhrega""",NO
7281,excitement shifts to concern after coworker brings baked goods into office for fourth consecutive day,YES
11143,encouraging new study indicates majority of u.s. students can now recognize math,YES
9022,"george clinton, della reese meet to discuss key hairstyle issues",YES
6375,trump boys swallow luggage keys in case they get locked up in jail and need to escape,YES
3633,True....  har cheez ki keemat uske kho jane par hi mehsoos hoti hai........ #irony,YES
13097,t.g.i. friday's bankrupt after spending billions on priceless americana,YES
2685,Virat kohili ko dusari ladki nahi mili Jo bazaar oarath ka piche hath dho baitha.saram ana chahiye ye cricket er ko.,NO
3747,"abay gaandu, Triple Talaq ki behas 80 saal puraani hai, modi tabhi paida bhi nahi hua thaa. aur sun, Modi toh khud mulla hai ghanchi mulla.",NO
8931,hillary clinton: 'young girls should have an equal opportunity to one day feel power coursing through their body',YES
5686,"purchase of jeans ushers man into exclusive, ultra-cool subculture of jeans-wearing americans",YES
7248,dallas' revival to feature elderly j.r. begging to be shot,YES
8642,webmd doesn't know how to tell you this,YES
7362,romney: 'this is why they call me turnaround mitty from comeback city',YES
7309,japanese family puts aging robot in retirement home,YES
5722,early humans finally drunk enough to invent dancing,YES
13187,"fuck you,' obama says in hilarious correspondents' dinner speech",YES
56,# triple talaq se bhe tez badhai nitish ji 4 instant talaq.iddat bhe poori nahi ke turant nikah.#tejasvi to bahana tha bjp mai jaana tha .2,NO
6479,officemax employee was here when gel pens were big,YES
11141,nation's flag nerds anxiously watching d.c. statehood push,YES
5298,department of agriculture locates perfect goat,YES
7021,tony award disappoints parents even more,YES
3680,Kehne ke liye  toh 1000 followers hai par baat Karne ke liye koi ni #Irony,YES
13394,stunning e3 announcement reveals new video game consoles to phase out graphics entirely,YES
9045,freelancer loves being able to barely scrape by livelihood on own schedule,YES
1162,"In haramkhoro ko triple talaq , nikah halala ,musalman dikhte hai....rapists murderers,dhongi babas ,andhe bhakts nhi dikhte",NO
6160,man worried antidepressants will leave trace of original personality,YES
2987,"Aapko Halala Pasand Hai kya? Polygamy, Triple Talaq, nikah mutaa Jaisi gandagi sirf Islam mein Hai 16% Muslim 84% jaanwaron ko maar dete hai",NO
7352,samuel adams apologizes for 'boston sucks' pilsner,YES
1948,Jaise India mein bohot kaam hai tumhe.  #sarcasm,YES
6077,family now openly wondering when grandma will die,YES
13895,"""Bhai, tumhari wisdom se sab tired souls feel rejuvenated.""",YES
8896,live cow lowered onto floor of u.s. house of representatives,YES
11805,vin diesel will finally kiss car in 'fast & furious 6',YES
3569,Neevu politics yaavaaga barOdu antha bisi bisi charche aagthaa unTu.  RangaswamigE ....,NO
13693,"""Kya baat hai, tumhari creative insight ne sab dull moments ko artistic bana diya.""",YES
10270,russian officials scrambling as plan to delegitimize western democracy moving way faster than intended,YES
7669,area man's life comes to tragic middle,YES
7848,god proclaims raspberries 'now even more berrilicious',YES
10070,local band finds great photo for flier,YES
8849,man on weird fad diet where he eats flavorful meals that make him feel good,YES
3025,Fir yogi ki humko triple talaq se Mukti dilao.....,NO
8526,"frantic, last-second study finds old-fashioned donut better for you than bavarian cream",YES
9635,new roomba blender makes smoothie out of everything in its path,YES
13927,"""Haan, tumhari sarcasm se sab trivial glitches become amusing anecdotes.""",YES
3364,"Ek Baar Motakshi Ko Aunty Bola To Usne Muze Block Kiya..ab Ye Khud aise Wahiyat,Ghatiya Show me hass rhi thi #Irony ''AIB National Shame''",YES
13615,"""Bhai, tumhari sarcasm itni zordaar hai ke sab negativity ko turant delete kar diya.""",YES
865,Triple talaq ko barema k cha hajurko bichar?,NO
9146,inept coworker increasingly difficult to fantasize about,YES
13430,dying woman sorry she won't get to see 37-year-old son grow up,YES
8436,ice launches campaign to reunite immigrant children with arresting officer,YES
2390,"tere jaise fattuon ko tarek fateh ne puri tarah se nanga kar Diya hai.islam ke naam pe TRIPLE TALAQ,HALALA jaise rape ko suport karte ho tum",NO
12212,wondrous world of fishes last checked out 4/YES7/67,YES
4184,Agar muslim namakharam hai to uske sath film banaye ke liye kyu marte ho.aaz salman khan sir ki wajah se aap ka naam bollywood me hai.,NO
11216,resigning house leader cantor reflects on all the accomplishments he thwarted,YES
8607,exhausted trump supporter just decides massive cuts to healthcare subsidies reason he voted for him,YES
4901,O behenji...aap muslim women ke haq ki awaaz kyun nahi uthati #halala #TripleTalaq #Polygamy,NO
6181,elon musk unveils new clean energy luxury car pulled by 8 tesla employees,YES
751,@klrahul11 jnaw #cricket ke ilava ye #game v achcha hai #hanging_hanging,NO
2626,Aapko Ni lagta desh k liye kurbaani dene waale k pariwaar waale ko 50k dena sahi baat hai isse to accha hota cricket mein hota,NO
1089,"Dear lalu ji,  aap ek baar ye announce kar sakte ho ki mere family ka koi b banda politics me nahi ayega.  Tabhi aapki baate sach lagegi",NO
8200,visiting parents unknowingly strike up conversation with parents of dorm's blowjob queen,YES
2887,Ye sirf galat politics karne aaya hai naki Desh badalne ke Liya,NO
1067,@ZubairSabirPTI @miqazi marnay walon ka saathi ab blood donate ker raha hai #irony,YES
514,#KanganaRanaut ne Dongi #Bollywood ki buniyaad hilaa diyaa hi..Ab #Bollywood waale #society k baare me pravachan denaa bandh karna chahiye,NO
600,akhilesh ji  aap abhi yuwa hi politics aisi kariye jisse massumo ki jaan na jaye plz,NO
10287,limited-edition russet potato comes with certificate of authenticity,YES
926,Koshis ki aur successful bhi huwe.aj triple talaq khatam Huwa.Allah aj bahut dukhi hoga.,NO
9362,university admits it pretty weird they let bunch of 2NO-year-olds live in big mansion and torture each other,YES
8616,measuring spoon hasn't looked back ever since being detached from ring,YES
5109,@Ella_Joy23 haa haa #sarcasm,NO
1586,Raees ki smile  Legya bhai legya  #CricektKiHalalala #Cricket #PAKvWorldXI #PAKvWXIpic.twitter.com/faN9VMXYop,NO
604,@Usama7 Bhai best bowling line up hai aisa na bolo.. #Sarcasm,YES
13123,parents also proud of unsuccessful child,YES
7586,"kfc, midas team up for much-anticipated crossover meal",YES
11901,sears extremists fly plane into willis tower,YES
11783,trumpet player wishes someone would sound horns for him when he entered castle gates for once,YES
5068,Abey yaar #sarcasm tha :P...Tera #docomo kabhi lagta khana hai :P @puneetsays @DBhai,NO
1795,"MashaAllah, jo log meri Black display peh chorh k chalay gaye thy, wo wapis arahay ab?  #Irony #FollowUnfollow",YES
